stable_image_id,source_kind,culture_id,disease,tau_isoform,experimental_condition,div,div_token,series_index,experimental_group_id,acquisition_group,eligibility,primary_metric_role,secondary_image_eval_role,assignment_reason,grouping_rule,human_approved,synthetic_split,override_status,override_reason
img_5be4414466300c1fdec2,fiber_image,PN148,PSP,4R,PSP_4R,5,DIV5,4,PN148_PSP_4R_DIV05,PN148_4R_PSP_DIV5,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_0ff9ff110badf4e96c42,fiber_image,PN148,PSP,4R,PSP_4R,5,DIV5,5,PN148_PSP_4R_DIV05,PN148_4R_PSP_DIV5,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_4979594be092b09f71ec,fiber_image,PN148,PSP,4R,PSP_4R,5,DIV5,6,PN148_PSP_4R_DIV05,PN148_4R_PSP_DIV5,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_8502fd6e07e0d4c35f35,fiber_image,PN148,PSP,4R,PSP_4R,5,DIV5,7,PN148_PSP_4R_DIV05,PN148_4R_PSP_DIV5,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_ecf307c99a32928e4d21,fiber_image,PN148,PSP,4R,PSP_4R,5,DIV5,8,PN148_PSP_4R_DIV05,PN148_4R_PSP_DIV5,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_776b1f9c56cf22f17a90,fiber_image,PN148,PSP,4R,PSP_4R,5,DIV5,9,PN148_PSP_4R_DIV05,PN148_4R_PSP_DIV5,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_8866e72ff2ed2aa7f931,fiber_image,PN148,PSP,4R,PSP_4R,5,DIV5,10,PN148_PSP_4R_DIV05,PN148_4R_PSP_DIV5,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_724d96e0bee36929b82d,fiber_image,PN148,PSP,4R,PSP_4R,5,DIV5,11,PN148_PSP_4R_DIV05,PN148_4R_PSP_DIV5,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_ea45cb0415bb8bd05242,fiber_image,PN148,PSP,4R,PSP_4R,5,DIV5,12,PN148_PSP_4R_DIV05,PN148_4R_PSP_DIV5,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_db253fd39e0e0f9cc89e,fiber_image,PN148,PSP,4R,PSP_4R,5,DIV5,13,PN148_PSP_4R_DIV05,PN148_4R_PSP_DIV5,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_c7d10bd26a85e0a028e3,fiber_image,PN148,PSP,4R,PSP_4R,5,DIV5,14,PN148_PSP_4R_DIV05,PN148_4R_PSP_DIV5,validation,validation,not_assigned,provisional experimental-group allocation: validation,experimental_group_holdout_primary,false,not_applicable,none,none
img_5d206cdbc82b5943d9ac,fiber_image,PN148,PSP,4R,PSP_4R,7,DIV7,0,PN148_PSP_4R_DIV07,PN148_4R_PSP_DIV7,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_4de661f05bb37c7bbdfb,fiber_image,PN148,PSP,4R,PSP_4R,7,DIV7,1,PN148_PSP_4R_DIV07,PN148_4R_PSP_DIV7,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_1ada5c245067747846f1,fiber_image,PN148,PSP,4R,PSP_4R,7,DIV7,2,PN148_PSP_4R_DIV07,PN148_4R_PSP_DIV7,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_70deeee03d6a7d84a00e,fiber_image,PN148,PSP,4R,PSP_4R,7,DIV7,3,PN148_PSP_4R_DIV07,PN148_4R_PSP_DIV7,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_426adddcfa9cb91e899e,fiber_image,PN148,PSP,4R,PSP_4R,7,DIV7,4,PN148_PSP_4R_DIV07,PN148_4R_PSP_DIV7,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_0a21a010cbe9a4d139d1,fiber_image,PN148,PSP,4R,PSP_4R,7,DIV7,5,PN148_PSP_4R_DIV07,PN148_4R_PSP_DIV7,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_f28ccc25ab79b611e9cd,fiber_image,PN148,PSP,4R,PSP_4R,7,DIV7,6,PN148_PSP_4R_DIV07,PN148_4R_PSP_DIV7,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_920c8577eb9a367b1364,fiber_image,PN148,PSP,4R,PSP_4R,7,DIV7,7,PN148_PSP_4R_DIV07,PN148_4R_PSP_DIV7,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_27daf92188422f916c24,fiber_image,PN148,PSP,4R,PSP_4R,7,DIV7,8,PN148_PSP_4R_DIV07,PN148_4R_PSP_DIV7,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_e70d301145395c2d620c,fiber_image,PN148,PSP,4R,PSP_4R,7,DIV7,9,PN148_PSP_4R_DIV07,PN148_4R_PSP_DIV7,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_61ff559bc107ec1b1268,fiber_image,PN148,PSP,4R,PSP_4R,7,DIV7,10,PN148_PSP_4R_DIV07,PN148_4R_PSP_DIV7,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_c3c6fad43a83f4af5b32,fiber_image,PN148,PSP,4R,PSP_4R,7,DIV7,11,PN148_PSP_4R_DIV07,PN148_4R_PSP_DIV7,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_5944729f82099124c02e,fiber_image,PN148,PSP,4R,PSP_4R,7,DIV7,12,PN148_PSP_4R_DIV07,PN148_4R_PSP_DIV7,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_4797f6dc6e4e9c6a0aa5,fiber_image,PN148,PSP,4R,PSP_4R,7,DIV7,13,PN148_PSP_4R_DIV07,PN148_4R_PSP_DIV7,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_64fa7db403c7f1983117,fiber_image,PN148,PSP,4R,PSP_4R,7,DIV7,14,PN148_PSP_4R_DIV07,PN148_4R_PSP_DIV7,held_out_test,held_out_test,not_assigned,provisional experimental-group allocation: held_out_test,experimental_group_holdout_primary,false,not_applicable,none,none
img_925eb5fe5929ad078889,fiber_image,PN148,PSP,4R,PSP_4R,10,DIV10,0,PN148_PSP_4R_DIV10,PN148_4R_PSP_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_93f9de22173a97d73f55,fiber_image,PN148,PSP,4R,PSP_4R,10,DIV10,1,PN148_PSP_4R_DIV10,PN148_4R_PSP_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_24b507136dd71fc32f99,fiber_image,PN148,PSP,4R,PSP_4R,10,DIV10,2,PN148_PSP_4R_DIV10,PN148_4R_PSP_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_3fb1fa1b675bfd848e3c,fiber_image,PN148,PSP,4R,PSP_4R,10,DIV10,3,PN148_PSP_4R_DIV10,PN148_4R_PSP_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_98e21d577929534cb80e,fiber_image,PN148,PSP,4R,PSP_4R,10,DIV10,4,PN148_PSP_4R_DIV10,PN148_4R_PSP_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_d65637173e0971c69f9e,fiber_image,PN148,PSP,4R,PSP_4R,10,DIV10,5,PN148_PSP_4R_DIV10,PN148_4R_PSP_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_fc64d68cbb5e925a9520,fiber_image,PN148,PSP,4R,PSP_4R,10,DIV10,6,PN148_PSP_4R_DIV10,PN148_4R_PSP_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_eb8be5403e55e7a9894f,fiber_image,PN148,PSP,4R,PSP_4R,10,DIV10,7,PN148_PSP_4R_DIV10,PN148_4R_PSP_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_e650e1515047a1f7fba6,fiber_image,PN148,PSP,4R,PSP_4R,10,DIV10,8,PN148_PSP_4R_DIV10,PN148_4R_PSP_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_277a7384ed1bc48eb349,fiber_image,PN148,PSP,4R,PSP_4R,10,DIV10,9,PN148_PSP_4R_DIV10,PN148_4R_PSP_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_8d38893899fcc6d866d7,fiber_image,PN148,PSP,4R,PSP_4R,10,DIV10,10,PN148_PSP_4R_DIV10,PN148_4R_PSP_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_1d7ccf3c094483b24e48,fiber_image,PN148,PSP,4R,PSP_4R,10,DIV10,11,PN148_PSP_4R_DIV10,PN148_4R_PSP_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_37f75fbf56ba05e0a0b4,fiber_image,PN148,PSP,4R,PSP_4R,10,DIV10,12,PN148_PSP_4R_DIV10,PN148_4R_PSP_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_a941b5a47c346f08dd5e,fiber_image,PN148,PSP,4R,PSP_4R,10,DIV10,13,PN148_PSP_4R_DIV10,PN148_4R_PSP_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_fb722e839dedae94ee32,fiber_image,PN148,PSP,4R,PSP_4R,10,DIV10,14,PN148_PSP_4R_DIV10,PN148_4R_PSP_DIV10,calibration,calibration,not_assigned,provisional experimental-group allocation: calibration,experimental_group_holdout_primary,false,not_applicable,none,none
img_b39e45524852b6ff530d,fiber_image,PN148,PSP,4R,PSP_4R,11,DIV11,0,PN148_PSP_4R_DIV11,PN148_4R_PSP_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_cdbd23a60e9615d482a9,fiber_image,PN148,PSP,4R,PSP_4R,11,DIV11,1,PN148_PSP_4R_DIV11,PN148_4R_PSP_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_1217796ac289584034d6,fiber_image,PN148,PSP,4R,PSP_4R,11,DIV11,2,PN148_PSP_4R_DIV11,PN148_4R_PSP_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_bd5b0e2c2538a62f0c1b,fiber_image,PN148,PSP,4R,PSP_4R,11,DIV11,3,PN148_PSP_4R_DIV11,PN148_4R_PSP_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_615425fa5746d07693b7,fiber_image,PN148,PSP,4R,PSP_4R,11,DIV11,4,PN148_PSP_4R_DIV11,PN148_4R_PSP_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_8bbc61e8e76d46a483c3,fiber_image,PN148,PSP,4R,PSP_4R,11,DIV11,5,PN148_PSP_4R_DIV11,PN148_4R_PSP_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_ee59402cbcbef63f208f,fiber_image,PN148,PSP,4R,PSP_4R,11,DIV11,6,PN148_PSP_4R_DIV11,PN148_4R_PSP_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_8859f959a6db06dd388e,fiber_image,PN148,PSP,4R,PSP_4R,11,DIV11,7,PN148_PSP_4R_DIV11,PN148_4R_PSP_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_c0b1dee7880bd32b11a0,fiber_image,PN148,PSP,4R,PSP_4R,11,DIV11,8,PN148_PSP_4R_DIV11,PN148_4R_PSP_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_ebbe403ae4f78cda02b4,fiber_image,PN148,PSP,4R,PSP_4R,11,DIV11,9,PN148_PSP_4R_DIV11,PN148_4R_PSP_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_6ac1779c154daef808bc,fiber_image,PN148,PSP,4R,PSP_4R,11,DIV11,10,PN148_PSP_4R_DIV11,PN148_4R_PSP_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_f4369e4b5c14b942f1b3,fiber_image,PN148,PSP,4R,PSP_4R,11,DIV11,11,PN148_PSP_4R_DIV11,PN148_4R_PSP_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_ac9a01e752b814118951,fiber_image,PN148,PSP,4R,PSP_4R,11,DIV11,12,PN148_PSP_4R_DIV11,PN148_4R_PSP_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_73089e1c2a3c62ad1a6b,fiber_image,PN148,PSP,4R,PSP_4R,11,DIV11,13,PN148_PSP_4R_DIV11,PN148_4R_PSP_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_ea12c02b467a6903efc4,fiber_image,PN148,PSP,4R,PSP_4R,11,DIV11,14,PN148_PSP_4R_DIV11,PN148_4R_PSP_DIV11,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_3904629bf4bc615400dc,fiber_image,PN148,PSP,4R,PSP_4R,13,DIV13,0,PN148_PSP_4R_DIV13,PN148_4R_PSP_DIV13,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_72741229e0b9f7eab970,fiber_image,PN148,PSP,4R,PSP_4R,13,DIV13,1,PN148_PSP_4R_DIV13,PN148_4R_PSP_DIV13,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_7ba958fc203bc7709f29,fiber_image,PN148,PSP,4R,PSP_4R,13,DIV13,2,PN148_PSP_4R_DIV13,PN148_4R_PSP_DIV13,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_2693ae8a8e6e0e47ebb9,fiber_image,PN148,PSP,4R,PSP_4R,13,DIV13,3,PN148_PSP_4R_DIV13,PN148_4R_PSP_DIV13,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_84b4da10642a4bb2da9d,fiber_image,PN148,PSP,4R,PSP_4R,13,DIV13,4,PN148_PSP_4R_DIV13,PN148_4R_PSP_DIV13,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_696d688e95e0a92495b7,fiber_image,PN148,PSP,4R,PSP_4R,13,DIV13,5,PN148_PSP_4R_DIV13,PN148_4R_PSP_DIV13,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_2fab05a600e18dfa3918,fiber_image,PN148,PSP,4R,PSP_4R,13,DIV13,6,PN148_PSP_4R_DIV13,PN148_4R_PSP_DIV13,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_79ca2e0f353d755b582e,fiber_image,PN148,PSP,4R,PSP_4R,13,DIV13,7,PN148_PSP_4R_DIV13,PN148_4R_PSP_DIV13,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_b8d8780cf551fb3e69e1,fiber_image,PN148,PSP,4R,PSP_4R,13,DIV13,8,PN148_PSP_4R_DIV13,PN148_4R_PSP_DIV13,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_6171af8d1dfc1e967d10,fiber_image,PN148,PSP,4R,PSP_4R,13,DIV13,9,PN148_PSP_4R_DIV13,PN148_4R_PSP_DIV13,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_c7c97f482b7f28114fef,fiber_image,PN148,PSP,4R,PSP_4R,13,DIV13,10,PN148_PSP_4R_DIV13,PN148_4R_PSP_DIV13,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_3a8bbe92b0679b6e6039,fiber_image,PN148,PSP,4R,PSP_4R,13,DIV13,11,PN148_PSP_4R_DIV13,PN148_4R_PSP_DIV13,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_e4173b111bd1bf9001ff,fiber_image,PN148,PSP,4R,PSP_4R,13,DIV13,12,PN148_PSP_4R_DIV13,PN148_4R_PSP_DIV13,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_626480454afbb97eba6f,fiber_image,PN148,PSP,4R,PSP_4R,13,DIV13,13,PN148_PSP_4R_DIV13,PN148_4R_PSP_DIV13,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_f678291860e47eb623b1,fiber_image,PN148,PSP,4R,PSP_4R,13,DIV13,14,PN148_PSP_4R_DIV13,PN148_4R_PSP_DIV13,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_e0f39b43e3d3f4c281a1,blank_background,PN148,PSP,4R,PSP_4R,15,DIV15,0,PN148_PSP_4R_DIV15,PN148_4R_PSP_DIV15,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_ba526d53c5769bd5fece,blank_background,PN148,PSP,4R,PSP_4R,15,DIV15,1,PN148_PSP_4R_DIV15,PN148_4R_PSP_DIV15,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_ab55a590feb887795c37,blank_background,PN148,PSP,4R,PSP_4R,15,DIV15,2,PN148_PSP_4R_DIV15,PN148_4R_PSP_DIV15,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_722a93ba2d08d0000780,blank_background,PN148,PSP,4R,PSP_4R,15,DIV15,3,PN148_PSP_4R_DIV15,PN148_4R_PSP_DIV15,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_06494922b372657b5c88,blank_background,PN148,PSP,4R,PSP_4R,15,DIV15,4,PN148_PSP_4R_DIV15,PN148_4R_PSP_DIV15,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_da08c5d1ab61d07f614b,blank_background,PN148,PSP,4R,PSP_4R,15,DIV15,5,PN148_PSP_4R_DIV15,PN148_4R_PSP_DIV15,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_7feb5e8e13265c3c18f0,blank_background,PN148,PSP,4R,PSP_4R,15,DIV15,6,PN148_PSP_4R_DIV15,PN148_4R_PSP_DIV15,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_9a2b1bf1a7264d1bafde,blank_background,PN148,PSP,4R,PSP_4R,15,DIV15,7,PN148_PSP_4R_DIV15,PN148_4R_PSP_DIV15,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_9b9b12e6080c8ba88b54,blank_background,PN148,PSP,4R,PSP_4R,15,DIV15,8,PN148_PSP_4R_DIV15,PN148_4R_PSP_DIV15,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_4c827f12554905a4e808,blank_background,PN148,PSP,4R,PSP_4R,15,DIV15,9,PN148_PSP_4R_DIV15,PN148_4R_PSP_DIV15,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_8995027102563a3627f3,blank_background,PN148,PSP,4R,PSP_4R,15,DIV15,10,PN148_PSP_4R_DIV15,PN148_4R_PSP_DIV15,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_f350649ab42bc5242f19,blank_background,PN148,PSP,4R,PSP_4R,15,DIV15,11,PN148_PSP_4R_DIV15,PN148_4R_PSP_DIV15,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_bddb96edb958708b88cc,blank_background,PN148,PSP,4R,PSP_4R,15,DIV15,12,PN148_PSP_4R_DIV15,PN148_4R_PSP_DIV15,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_0669b4ccbe5730187943,blank_background,PN148,PSP,4R,PSP_4R,15,DIV15,13,PN148_PSP_4R_DIV15,PN148_4R_PSP_DIV15,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_36dad896ed23db2e1874,blank_background,PN148,PSP,4R,PSP_4R,15,DIV15,14,PN148_PSP_4R_DIV15,PN148_4R_PSP_DIV15,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,training,none,none
img_ace38147a39ab01a728b,fiber_image,PN148,PSP,4R,PSP_4R,15,DIV15,0,PN148_PSP_4R_DIV15,PN148_4R_PSP_DIV15,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_97edf1cf7f7438726a63,fiber_image,PN148,PSP,4R,PSP_4R,15,DIV15,1,PN148_PSP_4R_DIV15,PN148_4R_PSP_DIV15,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_a934e8a98dfb2f0df611,fiber_image,PN148,PSP,4R,PSP_4R,15,DIV15,2,PN148_PSP_4R_DIV15,PN148_4R_PSP_DIV15,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_2ef8d7c397aacf466ec6,fiber_image,PN148,PSP,4R,PSP_4R,15,DIV15,3,PN148_PSP_4R_DIV15,PN148_4R_PSP_DIV15,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_a8501284e3b83222bad7,fiber_image,PN148,PSP,4R,PSP_4R,15,DIV15,4,PN148_PSP_4R_DIV15,PN148_4R_PSP_DIV15,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_e640db3da0454578be58,fiber_image,PN148,PSP,4R,PSP_4R,15,DIV15,5,PN148_PSP_4R_DIV15,PN148_4R_PSP_DIV15,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_0917a70a8d11d2e4106f,fiber_image,PN148,PSP,4R,PSP_4R,15,DIV15,6,PN148_PSP_4R_DIV15,PN148_4R_PSP_DIV15,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_1a7d2ae9bf7572627039,fiber_image,PN148,PSP,4R,PSP_4R,15,DIV15,7,PN148_PSP_4R_DIV15,PN148_4R_PSP_DIV15,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_4cae7f7d94a4ea1602d5,fiber_image,PN148,PSP,4R,PSP_4R,15,DIV15,8,PN148_PSP_4R_DIV15,PN148_4R_PSP_DIV15,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_fd296f8ef97f1983ee13,fiber_image,PN148,PSP,4R,PSP_4R,15,DIV15,9,PN148_PSP_4R_DIV15,PN148_4R_PSP_DIV15,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_e2e8462ddb2b1b402f22,fiber_image,PN148,PSP,4R,PSP_4R,15,DIV15,10,PN148_PSP_4R_DIV15,PN148_4R_PSP_DIV15,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_d300cd8d0ec6924a908b,fiber_image,PN148,PSP,4R,PSP_4R,15,DIV15,11,PN148_PSP_4R_DIV15,PN148_4R_PSP_DIV15,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_82c4e762312f09a96152,fiber_image,PN148,PSP,4R,PSP_4R,15,DIV15,12,PN148_PSP_4R_DIV15,PN148_4R_PSP_DIV15,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_c76d7c1c95a54910e180,fiber_image,PN148,PSP,4R,PSP_4R,15,DIV15,13,PN148_PSP_4R_DIV15,PN148_4R_PSP_DIV15,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_2f228a67380a42c4f8b2,fiber_image,PN148,PSP,4R,PSP_4R,15,DIV15,14,PN148_PSP_4R_DIV15,PN148_4R_PSP_DIV15,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_14583ac498eee7232184,fiber_image,PN151,CBD,4R,CBD_4R,3,DIV03,0,PN151_CBD_4R_DIV03,PN151_4R_CBD_DIV03,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_4a5e193415a8c44da999,fiber_image,PN151,CBD,4R,CBD_4R,3,DIV03,1,PN151_CBD_4R_DIV03,PN151_4R_CBD_DIV03,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
img_516acb317f0c033fb341,fiber_image,PN151,CBD,4R,CBD_4R,3,DIV03,2,PN151_CBD_4R_DIV03,PN151_4R_CBD_DIV03,training,training,not_assigned,provisional experimental-group allocation: training,experimental_group_holdout_primary,false,not_applicable,none,none
