crop_id,parent_image_id,source_image_id,split_group_id,split,crop_origin_y,crop_origin_x,crop_height,crop_width,fibrous_tau_pixels,clump_pixels,uncertain_ignore_pixels,skeleton_pixels,skeleton_annotation_available
img_5944729f82099124c02e__crop_0007,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,0,896,128,128,0,0,0,0,true
img_5944729f82099124c02e__crop_0008,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,128,0,128,128,0,0,0,0,true
img_5944729f82099124c02e__crop_0009,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,128,128,128,128,0,0,0,0,true
img_5944729f82099124c02e__crop_0010,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,128,256,128,128,1170,0,465,333,true
img_5944729f82099124c02e__crop_0011,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,128,384,128,128,1551,0,543,448,true
img_5944729f82099124c02e__crop_0012,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,128,512,128,128,531,0,1051,151,true
img_5944729f82099124c02e__crop_0013,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,128,640,128,128,0,0,0,0,true
img_5944729f82099124c02e__crop_0014,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,128,768,128,128,0,0,884,0,true
img_5944729f82099124c02e__crop_0015,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,128,896,128,128,0,0,659,0,true
img_5944729f82099124c02e__crop_0016,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,256,0,128,128,0,0,0,0,true
img_5944729f82099124c02e__crop_0017,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,256,128,128,128,400,0,135,122,true
img_5944729f82099124c02e__crop_0018,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,256,256,128,128,506,0,495,120,true
img_5944729f82099124c02e__crop_0019,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,256,384,128,128,1645,0,911,428,true
img_5944729f82099124c02e__crop_0020,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,256,512,128,128,1294,0,1262,364,true
img_5944729f82099124c02e__crop_0021,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,256,640,128,128,114,0,323,22,true
img_5944729f82099124c02e__crop_0022,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,256,768,128,128,0,0,413,0,true
img_5944729f82099124c02e__crop_0023,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,256,896,128,128,0,0,1147,0,true
img_5944729f82099124c02e__crop_0024,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,384,0,128,128,0,0,0,0,true
img_5944729f82099124c02e__crop_0025,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,384,128,128,128,783,0,0,242,true
img_5944729f82099124c02e__crop_0026,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,384,256,128,128,35,0,41,6,true
img_5944729f82099124c02e__crop_0027,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,384,384,128,128,1566,0,516,405,true
img_5944729f82099124c02e__crop_0028,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,384,512,128,128,2284,0,335,538,true
img_5944729f82099124c02e__crop_0029,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,384,640,128,128,1662,0,366,510,true
img_5944729f82099124c02e__crop_0030,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,384,768,128,128,1067,0,127,262,true
img_5944729f82099124c02e__crop_0031,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,384,896,128,128,0,0,0,0,true
img_5944729f82099124c02e__crop_0032,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,512,0,128,128,0,0,0,0,true
img_5944729f82099124c02e__crop_0033,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,512,128,128,128,1900,0,0,593,true
img_5944729f82099124c02e__crop_0034,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,512,256,128,128,47,0,0,18,true
img_5944729f82099124c02e__crop_0035,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,512,384,128,128,8,0,89,1,true
img_5944729f82099124c02e__crop_0036,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,512,512,128,128,2119,0,573,636,true
img_5944729f82099124c02e__crop_0037,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,512,640,128,128,2664,0,1236,805,true
img_5944729f82099124c02e__crop_0038,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,512,768,128,128,1777,0,770,531,true
img_5944729f82099124c02e__crop_0039,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,512,896,128,128,0,0,308,0,true
img_5944729f82099124c02e__crop_0040,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,640,0,128,128,0,0,0,0,true
img_5944729f82099124c02e__crop_0041,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,640,128,128,128,748,0,894,221,true
img_5944729f82099124c02e__crop_0042,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,640,256,128,128,0,0,0,0,true
img_5944729f82099124c02e__crop_0043,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,640,384,128,128,48,0,333,14,true
img_5944729f82099124c02e__crop_0044,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,640,512,128,128,654,0,548,190,true
img_5944729f82099124c02e__crop_0045,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,640,640,128,128,651,0,571,195,true
img_5944729f82099124c02e__crop_0046,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,640,768,128,128,454,0,1139,138,true
img_5944729f82099124c02e__crop_0047,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,640,896,128,128,0,0,1434,0,true
img_5944729f82099124c02e__crop_0048,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,768,0,128,128,631,0,0,177,true
img_5944729f82099124c02e__crop_0049,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,768,128,128,128,410,0,277,134,true
img_5944729f82099124c02e__crop_0050,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,768,256,128,128,1503,0,67,372,true
img_5944729f82099124c02e__crop_0051,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,768,384,128,128,2046,0,690,461,true
img_5944729f82099124c02e__crop_0052,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,768,512,128,128,725,0,92,211,true
img_5944729f82099124c02e__crop_0053,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,768,640,128,128,582,0,0,193,true
img_5944729f82099124c02e__crop_0054,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,768,768,128,128,0,0,598,0,true
img_5944729f82099124c02e__crop_0055,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,768,896,128,128,0,0,1199,0,true
img_5944729f82099124c02e__crop_0056,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,896,0,128,128,0,0,0,0,true
img_5944729f82099124c02e__crop_0057,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,896,128,128,128,0,0,0,0,true
img_5944729f82099124c02e__crop_0058,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,896,256,128,128,0,0,23,0,true
img_5944729f82099124c02e__crop_0059,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,896,384,128,128,0,0,1083,0,true
img_5944729f82099124c02e__crop_0060,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,896,512,128,128,0,0,1498,0,true
img_5944729f82099124c02e__crop_0061,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,896,640,128,128,0,0,664,0,true
img_5944729f82099124c02e__crop_0062,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,896,768,128,128,0,0,1996,0,true
img_5944729f82099124c02e__crop_0063,img_5944729f82099124c02e,img_5944729f82099124c02e,PN148_PSP_4R_DIV07,test,896,896,128,128,0,0,987,0,true
img_dbc03c8686e895b07076__crop_0000,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,0,0,128,128,0,0,0,0,true
img_dbc03c8686e895b07076__crop_0001,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,0,128,128,128,509,0,62,155,true
img_dbc03c8686e895b07076__crop_0002,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,0,256,128,128,668,0,0,206,true
img_dbc03c8686e895b07076__crop_0003,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,0,384,128,128,137,0,0,39,true
img_dbc03c8686e895b07076__crop_0004,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,0,512,128,128,0,0,0,0,true
img_dbc03c8686e895b07076__crop_0005,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,0,640,128,128,0,0,0,0,true
img_dbc03c8686e895b07076__crop_0006,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,0,768,128,128,0,0,0,0,true
img_dbc03c8686e895b07076__crop_0007,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,0,896,128,128,0,0,0,0,true
img_dbc03c8686e895b07076__crop_0008,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,128,0,128,128,0,0,0,0,true
img_dbc03c8686e895b07076__crop_0009,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,128,128,128,128,0,0,5,0,true
img_dbc03c8686e895b07076__crop_0010,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,128,256,128,128,1883,0,437,563,true
img_dbc03c8686e895b07076__crop_0011,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,128,384,128,128,1792,0,878,495,true
img_dbc03c8686e895b07076__crop_0012,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,128,512,128,128,228,0,0,76,true
img_dbc03c8686e895b07076__crop_0013,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,128,640,128,128,0,0,0,0,true
img_dbc03c8686e895b07076__crop_0014,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,128,768,128,128,0,0,0,0,true
img_dbc03c8686e895b07076__crop_0015,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,128,896,128,128,0,0,0,0,true
img_dbc03c8686e895b07076__crop_0016,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,256,0,128,128,0,0,0,0,true
img_dbc03c8686e895b07076__crop_0017,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,256,128,128,128,0,0,0,0,true
img_dbc03c8686e895b07076__crop_0018,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,256,256,128,128,1826,0,687,473,true
img_dbc03c8686e895b07076__crop_0019,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,256,384,128,128,1658,0,315,474,true
img_dbc03c8686e895b07076__crop_0020,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,256,512,128,128,1782,0,0,311,true
img_dbc03c8686e895b07076__crop_0021,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,256,640,128,128,947,0,635,227,true
img_dbc03c8686e895b07076__crop_0022,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,256,768,128,128,0,0,0,0,true
img_dbc03c8686e895b07076__crop_0023,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,256,896,128,128,0,0,0,0,true
img_dbc03c8686e895b07076__crop_0024,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,384,0,128,128,0,0,0,0,true
img_dbc03c8686e895b07076__crop_0025,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,384,128,128,128,252,0,117,64,true
img_dbc03c8686e895b07076__crop_0026,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,384,256,128,128,3273,0,734,915,true
img_dbc03c8686e895b07076__crop_0027,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,384,384,128,128,855,0,1920,239,true
img_dbc03c8686e895b07076__crop_0028,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,384,512,128,128,471,0,591,137,true
img_dbc03c8686e895b07076__crop_0029,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,384,640,128,128,1241,0,105,382,true
img_dbc03c8686e895b07076__crop_0030,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,384,768,128,128,180,0,0,48,true
img_dbc03c8686e895b07076__crop_0031,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,384,896,128,128,0,0,0,0,true
img_dbc03c8686e895b07076__crop_0032,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,512,0,128,128,0,0,0,0,true
img_dbc03c8686e895b07076__crop_0033,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,512,128,128,128,36,0,439,11,true
img_dbc03c8686e895b07076__crop_0034,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,512,256,128,128,2317,0,1204,654,true
img_dbc03c8686e895b07076__crop_0035,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,512,384,128,128,535,0,55,148,true
img_dbc03c8686e895b07076__crop_0036,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,512,512,128,128,0,0,0,0,true
img_dbc03c8686e895b07076__crop_0037,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,512,640,128,128,17,0,0,1,true
img_dbc03c8686e895b07076__crop_0038,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,512,768,128,128,148,0,127,40,true
img_dbc03c8686e895b07076__crop_0039,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,512,896,128,128,0,0,0,0,true
img_dbc03c8686e895b07076__crop_0040,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,640,0,128,128,0,0,0,0,true
img_dbc03c8686e895b07076__crop_0041,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,640,128,128,128,0,0,0,0,true
img_dbc03c8686e895b07076__crop_0042,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,640,256,128,128,871,0,66,281,true
img_dbc03c8686e895b07076__crop_0043,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,640,384,128,128,115,0,475,30,true
img_dbc03c8686e895b07076__crop_0044,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,640,512,128,128,0,0,0,0,true
img_dbc03c8686e895b07076__crop_0045,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,640,640,128,128,306,0,0,69,true
img_dbc03c8686e895b07076__crop_0046,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,640,768,128,128,659,0,109,160,true
img_dbc03c8686e895b07076__crop_0047,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,640,896,128,128,0,0,0,0,true
img_dbc03c8686e895b07076__crop_0048,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,768,0,128,128,0,0,0,0,true
img_dbc03c8686e895b07076__crop_0049,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,768,128,128,128,0,0,0,0,true
img_dbc03c8686e895b07076__crop_0050,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,768,256,128,128,134,0,398,44,true
img_dbc03c8686e895b07076__crop_0051,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,768,384,128,128,995,0,45,320,true
img_dbc03c8686e895b07076__crop_0052,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,768,512,128,128,293,0,203,75,true
img_dbc03c8686e895b07076__crop_0053,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,768,640,128,128,634,0,162,188,true
img_dbc03c8686e895b07076__crop_0054,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,768,768,128,128,331,0,0,97,true
img_dbc03c8686e895b07076__crop_0055,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,768,896,128,128,0,0,0,0,true
img_dbc03c8686e895b07076__crop_0056,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,896,0,128,128,0,0,0,0,true
img_dbc03c8686e895b07076__crop_0057,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,896,128,128,128,0,0,0,0,true
img_dbc03c8686e895b07076__crop_0058,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,896,256,128,128,0,0,0,0,true
img_dbc03c8686e895b07076__crop_0059,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,896,384,128,128,0,0,0,0,true
img_dbc03c8686e895b07076__crop_0060,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,896,512,128,128,37,0,68,17,true
img_dbc03c8686e895b07076__crop_0061,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,896,640,128,128,113,0,346,33,true
img_dbc03c8686e895b07076__crop_0062,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,896,768,128,128,0,0,0,0,true
img_dbc03c8686e895b07076__crop_0063,img_dbc03c8686e895b07076,img_dbc03c8686e895b07076,PN151_CBD_4R_DIV05,validation,896,896,128,128,0,0,0,0,true
img_6f74505ed1336fe0eb30__crop_0000,img_6f74505ed1336fe0eb30,img_6f74505ed1336fe0eb30,PN151_CBD_4R_DIV05,validation,0,0,128,128,0,0,0,0,true
img_6f74505ed1336fe0eb30__crop_0001,img_6f74505ed1336fe0eb30,img_6f74505ed1336fe0eb30,PN151_CBD_4R_DIV05,validation,0,128,128,128,0,0,0,0,true
img_6f74505ed1336fe0eb30__crop_0002,img_6f74505ed1336fe0eb30,img_6f74505ed1336fe0eb30,PN151_CBD_4R_DIV05,validation,0,256,128,128,0,0,0,0,true
img_6f74505ed1336fe0eb30__crop_0003,img_6f74505ed1336fe0eb30,img_6f74505ed1336fe0eb30,PN151_CBD_4R_DIV05,validation,0,384,128,128,0,0,0,0,true
img_6f74505ed1336fe0eb30__crop_0004,img_6f74505ed1336fe0eb30,img_6f74505ed1336fe0eb30,PN151_CBD_4R_DIV05,validation,0,512,128,128,0,0,0,0,true
img_6f74505ed1336fe0eb30__crop_0005,img_6f74505ed1336fe0eb30,img_6f74505ed1336fe0eb30,PN151_CBD_4R_DIV05,validation,0,640,128,128,191,0,0,42,true
img_6f74505ed1336fe0eb30__crop_0006,img_6f74505ed1336fe0eb30,img_6f74505ed1336fe0eb30,PN151_CBD_4R_DIV05,validation,0,768,128,128,0,0,0,0,true
img_6f74505ed1336fe0eb30__crop_0007,img_6f74505ed1336fe0eb30,img_6f74505ed1336fe0eb30,PN151_CBD_4R_DIV05,validation,0,896,128,128,0,0,0,0,true
img_6f74505ed1336fe0eb30__crop_0008,img_6f74505ed1336fe0eb30,img_6f74505ed1336fe0eb30,PN151_CBD_4R_DIV05,validation,128,0,128,128,0,0,0,0,true
img_6f74505ed1336fe0eb30__crop_0009,img_6f74505ed1336fe0eb30,img_6f74505ed1336fe0eb30,PN151_CBD_4R_DIV05,validation,128,128,128,128,0,0,0,0,true
img_6f74505ed1336fe0eb30__crop_0010,img_6f74505ed1336fe0eb30,img_6f74505ed1336fe0eb30,PN151_CBD_4R_DIV05,validation,128,256,128,128,0,0,0,0,true
img_6f74505ed1336fe0eb30__crop_0011,img_6f74505ed1336fe0eb30,img_6f74505ed1336fe0eb30,PN151_CBD_4R_DIV05,validation,128,384,128,128,0,0,0,0,true
img_6f74505ed1336fe0eb30__crop_0012,img_6f74505ed1336fe0eb30,img_6f74505ed1336fe0eb30,PN151_CBD_4R_DIV05,validation,128,512,128,128,248,0,0,73,true
img_6f74505ed1336fe0eb30__crop_0013,img_6f74505ed1336fe0eb30,img_6f74505ed1336fe0eb30,PN151_CBD_4R_DIV05,validation,128,640,128,128,732,0,0,161,true
img_6f74505ed1336fe0eb30__crop_0014,img_6f74505ed1336fe0eb30,img_6f74505ed1336fe0eb30,PN151_CBD_4R_DIV05,validation,128,768,128,128,0,0,0,0,true
img_6f74505ed1336fe0eb30__crop_0015,img_6f74505ed1336fe0eb30,img_6f74505ed1336fe0eb30,PN151_CBD_4R_DIV05,validation,128,896,128,128,0,0,0,0,true
img_6f74505ed1336fe0eb30__crop_0016,img_6f74505ed1336fe0eb30,img_6f74505ed1336fe0eb30,PN151_CBD_4R_DIV05,validation,256,0,128,128,0,0,0,0,true
img_6f74505ed1336fe0eb30__crop_0017,img_6f74505ed1336fe0eb30,img_6f74505ed1336fe0eb30,PN151_CBD_4R_DIV05,validation,256,128,128,128,464,0,0,154,true
img_6f74505ed1336fe0eb30__crop_0018,img_6f74505ed1336fe0eb30,img_6f74505ed1336fe0eb30,PN151_CBD_4R_DIV05,validation,256,256,128,128,208,0,0,52,true
img_6f74505ed1336fe0eb30__crop_0019,img_6f74505ed1336fe0eb30,img_6f74505ed1336fe0eb30,PN151_CBD_4R_DIV05,validation,256,384,128,128,1909,0,379,549,true
img_6f74505ed1336fe0eb30__crop_0020,img_6f74505ed1336fe0eb30,img_6f74505ed1336fe0eb30,PN151_CBD_4R_DIV05,validation,256,512,128,128,1917,0,236,602,true
img_6f74505ed1336fe0eb30__crop_0021,img_6f74505ed1336fe0eb30,img_6f74505ed1336fe0eb30,PN151_CBD_4R_DIV05,validation,256,640,128,128,858,0,206,195,true
img_6f74505ed1336fe0eb30__crop_0022,img_6f74505ed1336fe0eb30,img_6f74505ed1336fe0eb30,PN151_CBD_4R_DIV05,validation,256,768,128,128,273,0,0,85,true
img_6f74505ed1336fe0eb30__crop_0023,img_6f74505ed1336fe0eb30,img_6f74505ed1336fe0eb30,PN151_CBD_4R_DIV05,validation,256,896,128,128,0,0,0,0,true
img_6f74505ed1336fe0eb30__crop_0024,img_6f74505ed1336fe0eb30,img_6f74505ed1336fe0eb30,PN151_CBD_4R_DIV05,validation,384,0,128,128,306,0,93,92,true
img_6f74505ed1336fe0eb30__crop_0025,img_6f74505ed1336fe0eb30,img_6f74505ed1336fe0eb30,PN151_CBD_4R_DIV05,validation,384,128,128,128,2411,0,135,619,true
img_6f74505ed1336fe0eb30__crop_0026,img_6f74505ed1336fe0eb30,img_6f74505ed1336fe0eb30,PN151_CBD_4R_DIV05,validation,384,256,128,128,947,0,1480,300,true
img_6f74505ed1336fe0eb30__crop_0027,img_6f74505ed1336fe0eb30,img_6f74505ed1336fe0eb30,PN151_CBD_4R_DIV05,validation,384,384,128,128,1001,0,1000,249,true
img_6f74505ed1336fe0eb30__crop_0028,img_6f74505ed1336fe0eb30,img_6f74505ed1336fe0eb30,PN151_CBD_4R_DIV05,validation,384,512,128,128,714,0,20,224,true
img_6f74505ed1336fe0eb30__crop_0029,img_6f74505ed1336fe0eb30,img_6f74505ed1336fe0eb30,PN151_CBD_4R_DIV05,validation,384,640,128,128,1823,0,704,420,true
img_6f74505ed1336fe0eb30__crop_0030,img_6f74505ed1336fe0eb30,img_6f74505ed1336fe0eb30,PN151_CBD_4R_DIV05,validation,384,768,128,128,2487,0,1420,714,true
img_6f74505ed1336fe0eb30__crop_0031,img_6f74505ed1336fe0eb30,img_6f74505ed1336fe0eb30,PN151_CBD_4R_DIV05,validation,384,896,128,128,0,0,0,0,true
img_6f74505ed1336fe0eb30__crop_0032,img_6f74505ed1336fe0eb30,img_6f74505ed1336fe0eb30,PN151_CBD_4R_DIV05,validation,512,0,128,128,570,0,1121,166,true
img_6f74505ed1336fe0eb30__crop_0033,img_6f74505ed1336fe0eb30,img_6f74505ed1336fe0eb30,PN151_CBD_4R_DIV05,validation,512,128,128,128,601,0,100,125,true
img_6f74505ed1336fe0eb30__crop_0034,img_6f74505ed1336fe0eb30,img_6f74505ed1336fe0eb30,PN151_CBD_4R_DIV05,validation,512,256,128,128,1574,0,0,491,true
img_6f74505ed1336fe0eb30__crop_0035,img_6f74505ed1336fe0eb30,img_6f74505ed1336fe0eb30,PN151_CBD_4R_DIV05,validation,512,384,128,128,2344,0,190,628,true
img_6f74505ed1336fe0eb30__crop_0036,img_6f74505ed1336fe0eb30,img_6f74505ed1336fe0eb30,PN151_CBD_4R_DIV05,validation,512,512,128,128,2574,0,349,785,true
img_6f74505ed1336fe0eb30__crop_0037,img_6f74505ed1336fe0eb30,img_6f74505ed1336fe0eb30,PN151_CBD_4R_DIV05,validation,512,640,128,128,1196,0,1671,363,true
