sample_id,split,source_kind,source_image_id,npz_path,npz_sha256,json_path,json_sha256,schema_version,generator_version
PN148_4R_PSP_DIV5__Series_5___1__crop_0022,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0022.npz,7eeb58518d49c7a27663989c789427ba5012e178c02b3239e2f84b83c57cd19f,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0022.json,41d4917d17cd458bea04c9b7e93a309fe28049e6ef7821fcc512bc1a733fc8e1,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0023,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0023.npz,98c310862458c01dd3fff1b8910edb460d66580b8836cc803ee91922755a080f,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0023.json,6ecb223d952decc48e6bba7a5ff71e1c36a265ac4afccfa7a3c0712866a34322,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0024,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0024.npz,5ae45898b5e559e47790d6c1223046b5326917dfd9904c7fe6c9481e30614a16,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0024.json,b1158575eb520a901af9ab052312e052e6025f19d0e619ca64243fd7260af94c,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0025,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0025.npz,e8f42add6e3851957a0a7018b0763e7685d6f6f96b01bf3c5630f861462d6f68,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0025.json,d43fa200753b117b01caa7ee3c220cd28c726fb17911f07e2471e4e91f3185ec,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0026,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0026.npz,7b435d27dd820688de0a2a04ebfd5f911094de5d3574752c805f2a0c58d7ef0a,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0026.json,2f47c5a0674bc4b1dc44176fa36c81aa863eab95688961846b7b9dbfc5bfcb88,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0027,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0027.npz,963ae64cb939933c9dfba4b62562b1326970c0d6c68c52c051e7dda9a975d6bf,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0027.json,b8ac2c16ee0876adda25e391246a3f82914c16c21ddcf78847e0c28b674cd495,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0028,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0028.npz,1a43916fc427e71e79c8f86fc5054daf1f7efa3238405a5b41c27bef66577e7a,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0028.json,111421f238aadcde4a3f9a23780ae1b7597184c41dc6b2936d13ba071b47f044,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0029,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0029.npz,606d1e859a4dd74a96db85b8ed86f2ceafc20228d6d4e8c95ad144b50f191870,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0029.json,bd1745e1903c2d4e2460596b2809af11ddaa6552503affe9bef855d0518ea895,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0030,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0030.npz,84a600ae153def773836494c6ff7a6b2a4883fbde8b454ec68986d62c3693fdc,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0030.json,4faec4323049e16ae03a936f9c7e5b10758e740916b93711aa2aa3595644141e,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0031,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0031.npz,3738eea3cc5c67e44e18254851354299f3ab9e52e537f2b99e1c247ea7fcca62,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0031.json,08518378d5a2b954425df908c21494105d46cb52303e2109ec5e4a7453470f38,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0032,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0032.npz,62c230d5faff6b5fbbdf80cd0120013c3646180fefa42e3e3d2c76f30c0d2f7a,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0032.json,0a03aaf878d153238564e6415d40da419e09117fa9c502c5aa724f81b3945920,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0033,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0033.npz,9edec5cd2efdaf76a21e6b23f8365f2cfb844f20d31aa6899056a3e4670eea98,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0033.json,191b126d7a98eaa1a11aac92d2bd125023295fceae5ab045441796df6205a692,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0034,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0034.npz,c949875b6414f1b5499b7499032d1109326fdf369717b09f0d1c8e02dc33bd19,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0034.json,a196e950eeb901b78437b913ad9ee64c603ed8f17585fdb23b6dcfc68395661a,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0035,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0035.npz,266be8746f3e0d27f3097d7b4f802d090946fab2a978d41739ba7d47c8f34d2f,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0035.json,acca80781689b0d7738c7230f6e549bda3614767866db4fcf39d4552983b0a60,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0036,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0036.npz,0f8ae7796b83e5b53b7864376903259832e4a340a9e0a15eec4e3163b8a6a2fe,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0036.json,dfdd368f72131d0d725246a824dfb243cb6fbdd4235215fa82e04e894597dd07,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0037,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0037.npz,1c5353ad6f839355b42b91d2caebe8e6b26180ccfd9daafe5cbe1e043fda41ac,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0037.json,1a50be8e37897c45a1b3ed1cafd83d9b75bd603d190cb108be4ab86d1ad1b6d6,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0038,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0038.npz,5e22bc4b2af08d576bd5914417aa291e90ed003da25ea4046159207077d06b57,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0038.json,6b8c7eef2c44ad3417bc00521b8524f56706ad2e2dd3f62bf56d0e02d90fd62f,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0039,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0039.npz,79e5d04f3e4793914f1b4723e22e08fdb749490bb5754c3e6139030d5d2541b4,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0039.json,b8555402d722b90b77f55f273e6e71e08b9f43e8895079ce4331a5d3bc535ff3,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0040,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0040.npz,a81b9fc281c011cb45c2df35de6a96e510f0eff0370141157aeded35c8b945e7,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0040.json,d020517bae4566602a35f7230c061b307d050c727ee046801498fcd35e445a73,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0041,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0041.npz,e94d77ac13779dd1772289c5fdd0e658762e5f719124e4e40a0d5829da0152c8,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0041.json,a56aacee3bcccd8bb3450d3f46d1583e86a354dc3828b8c970fca125e696bdd6,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0042,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0042.npz,bc3e134152eca59541ce5c43ceca0c91c6c1fc0dda15a3ea810e060772705a5c,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0042.json,8ca5e35b84504118ea3a19cce1de0f75e1f051712f1a2583ce8a563f5518c8e5,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0043,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0043.npz,c11b6840db1b4d67626fe59c720f206b7211226b554604640f422b17d33c48f9,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0043.json,7754c9b66141b04e57982660786a9d3a92145bad0fabd4b96d52f39330aaa74a,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0044,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0044.npz,2abde9b1e149bc905371e6535b09490c2875c3845dffb7edc47206bfb1afd032,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0044.json,b73d91ce36d2800cefa481edd1185e797549905d5f6702c9176b386cbec9ada5,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0045,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0045.npz,fe939fc5da6d6def7df14557f41d52290ea801e6250d443c40480fdf34875d61,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0045.json,cae8f670200ff74abc7a665d86e41dac9754c7e4f485d2ee227e9952a0cd7d07,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0046,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0046.npz,e481eb528f715001662b3cdc9c519c7314de35b260ccafa9a3134ac1c5bca2eb,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0046.json,3f6273926c6ee1b9c99cb2fd123abfe1e4b6b089736e1fbe8664a93fac8a3617,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0047,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0047.npz,468e04b5e81e354b3b543d7f0162f329543b67fb205c0cceafd6980f824f0632,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0047.json,cc1e3108dab33bf07afda3986aca5038ac9ed9f3338ec38ee10dfb06eff2ed6b,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0048,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0048.npz,b1cc50361576950f4d99ccd19c1ee8ff32f4095dabc5f7df0c8b2cd1d3486149,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0048.json,1460932107084938a075308aca77624f7a5dcab1ed4ec0e7d2ecea988a14f5d2,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0049,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0049.npz,c402863665c65c7306001f36de00cb5a4ff2b2362ab80a85b09cea4eb4766fce,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0049.json,1d9dd7cc719cd329cee285620a5165e4f7fb90da815db820b99df51ab8bc6c0e,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0050,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0050.npz,1977a586bebf4b69dd0640756238e197439c3409fa7aacf4d0a391264ae4f5e9,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0050.json,64eab365ffc107d6b0298dd69a22a79720e43f8ce9f32e4ca3ba0126345a9b53,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0051,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0051.npz,068a66e42c1fe1464867e8b86ed2b206bcb8acd9819b827b6d85533c37b9f59d,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0051.json,70c4a1bcfc6284881ba9d09063057fe958d1a40532938c8c8ded69a4289af9f3,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0052,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0052.npz,90830e175e005d87e9a5d53e0745f225d87fb3128dbafac41cdc8025d474c5a1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0052.json,3be9d108d4c4d174472a488ea81b9e92de4a1611a3ac4fddbe19cd49e1d014f5,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0053,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0053.npz,a270923328bc1628962b0850de675a53b6927ce6d3e531b088287311f1c49f01,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0053.json,97ac583e02e7c4fcba8ca2ff9d6dcaec5cd47084eba56256b10dafe650fd7d1c,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0054,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0054.npz,1dbfb28c066faf834074715d2b76908379bf32285ab72eb089ae83de23646c2e,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0054.json,178663e5551693a3a7e213e1eb5c723a4b2969b62012d2a6d7ed96c27405e5db,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0055,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0055.npz,2abc454c36310748f29b104a1763712570d00c563a1a229b2b9d58cfb2de159f,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0055.json,03bad0b38f38f5b25be744ab44cdd401723c55cdd3eaeab10fbf7e44f1b70264,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0056,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0056.npz,55a038e527e23c5789432e128a667ace9af738c06547df9059bda551e5830e72,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0056.json,4b5e852089bfe8dfbb7cc5f5a1a6976444fa48de682308e2ec9deef99c875532,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0057,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0057.npz,c1aca701d7914d1d79e51ede0ec4e4f3acce2e1c1dfaa267e7f61d27aef9c558,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0057.json,b101b7a37d7ad2602e21447eaabf4bce203e2ea3388cd4e1c6031be953d69fd0,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0058,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0058.npz,38dd53a252cd742899bbd0fd18f7a1fc3737d05432f94b6c623a54b6748b0f03,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0058.json,c9937aa26e937bad97e002344a767305e904ff9655d199176ad538787e539850,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0059,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0059.npz,f2a310ed3e7cdbb9afbba3c3eef908ff407f77d44331915ac8fcacf26f1d9816,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0059.json,c3a9251c67ddfff3591fbea25853454796f670010db107d64045129aacf7345c,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0060,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0060.npz,b252b44a3d674c9f34c68b3a9cfb046590f6842862315cdbe95baa2a4319e57f,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0060.json,6c431c8f8d42ed18d77d5f56b25ad5fc7e1e93e0ed5c680cb58af4efd48c744e,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0061,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0061.npz,4d5f40189be97aab28b7b2216452075896a4175d801845d5b0b22a80383f834e,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0061.json,218ac61900b895667c463bd8257ea74286fc30c8bf75b5c4134af212c90f341a,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0062,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0062.npz,5e01004bbe98910638e3e3c456000392005abc9e9e51f9dbc32c44650cc02410,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0062.json,da86bc76b91c2025f113c3160f796b638b5f16341c8fe191aa5caa8c211095f4,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0063,train,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0063.npz,0102693c64194d97cadecb25056c306eea404a1d463c44973ec2160f8f67d0dc,../../examples/real_annotation_crops_loo/loo_AD/PN148_4R_PSP_DIV5__Series_5___1__crop_0063.json,cd54bb91f7384bb409a7a398e88dc2d250960a43e2cef3d7077a09da9ccf525c,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0000,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0000.npz,c97407e9499c32b576774cdf3cbd6c6938272f9e28065551f1e243077d6150b4,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0000.json,b652791ca9c1bc380fab9ff57d58980a25f7f0d99248c00b3cdbfb358a094ae9,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0001,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0001.npz,6825b9936ac267c89e3e445e48dfe950de1204fa7ec8b630493943437a39e782,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0001.json,63a26c98de9b6fb5b5349212cdc19733f8c2fdff7d66355c2d4314d6e8273c64,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0002,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0002.npz,11d0d5c72feed13a4266843615bddf3071dd071f4ad9240d34d0234321bedbc8,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0002.json,16edb25c77253528263ced3fab7b9c39c55e64e91702d77386942d078ed41e4c,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0003,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0003.npz,84bcfdf2ddde8d3cb968e2e8ff3e6c82b1b3a2ea3351b4ef845f6b90a7fcc49f,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0003.json,676f4ee6d0fffab0d44530e95910ecce78e70317f40470913caf26cfe68dfabc,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0004,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0004.npz,0693249d5545d63914fa19b7dae8117468f2809542dec7dd20cf4adc9e905ae3,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0004.json,dfbbda4192633808ce29d6d488663208ae9ef1f47c630050b55f9f744015fbf3,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0005,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0005.npz,e2f532ff9cfbaed013598208ce71d5f457e60922fb2e429af1b2fbd63d346ebd,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0005.json,7b5f55a9fedf2d5461b01203c49f1f91fa9b131baaab4e263982f6ef11e02c0d,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0006,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0006.npz,89e66c8abf18ee27e5c0714f5191821505d5781f06805d46dfeff76c1b0708ab,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0006.json,86af06d644d5f0c657baac7460d1cce26e4d9d1569c7f0f661b9bd7d549dc9d3,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0007,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0007.npz,080aadd37b3470f632d1180990e5d50a4c17d898a8dee64f9d99db6055e54277,../../examples/real_annotation_crops_loo/loo_AD/PN151_4R_CBD_DIV05__Series_3___1__crop_0007.json,43effbb77c2af4d5d2f354103d7fe9555ba06ba4503b6771c6772a353e9499f3,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
