sample_id,split,source_kind,source_image_id,npz_path,npz_sha256,json_path,json_sha256,schema_version,generator_version
PN148_4R_PSP_DIV5__Series_5___1__crop_0020,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0020.npz,0e4849c1eab06603e04308e4b20aaa723f1dea3d709e334ce96d3d32ae7fbde0,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0020.json,da3e5e172057292faeccdc4c4fa31c28de9649682ffc24b942bbc8b2f9387319,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0021,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0021.npz,0e97683c70a4a2a21b67d277ed19aad4ea0cd7292902957f557ed6a315862f80,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0021.json,edfd687915c6999f854deaee91aa2b54486c3cfae35e4e0d2aec71ea1d6ee0af,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0022,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0022.npz,7eeb58518d49c7a27663989c789427ba5012e178c02b3239e2f84b83c57cd19f,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0022.json,80104a916849a66b8fc76497e2c5c1c917dcfdc8c4eacef6fb1275af766c4c56,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0023,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0023.npz,98c310862458c01dd3fff1b8910edb460d66580b8836cc803ee91922755a080f,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0023.json,a2d4b51600d6b22e34003fc88f02f7945398889e5918bc17bc45825a3087232b,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0024,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0024.npz,5ae45898b5e559e47790d6c1223046b5326917dfd9904c7fe6c9481e30614a16,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0024.json,7bb4c1fe4c8526c3dd29d3ea38865d1dc379ba6778a823dce818bc14b45f4be5,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0025,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0025.npz,e8f42add6e3851957a0a7018b0763e7685d6f6f96b01bf3c5630f861462d6f68,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0025.json,a279632b107dada2780062fec0cbe9c657e75b407f85b081070021044bf82074,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0026,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0026.npz,7b435d27dd820688de0a2a04ebfd5f911094de5d3574752c805f2a0c58d7ef0a,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0026.json,4295fd38d76a2ed558fd2b647d44e82ca56501006b6e30a068117e37f1cdc823,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0027,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0027.npz,963ae64cb939933c9dfba4b62562b1326970c0d6c68c52c051e7dda9a975d6bf,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0027.json,8bb9dae32252892813b859615ac0419c58e5527d5943e6fcc28597d26aa59fe2,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0028,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0028.npz,1a43916fc427e71e79c8f86fc5054daf1f7efa3238405a5b41c27bef66577e7a,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0028.json,3d825e12da650d073f01ae74c5d8f95ce29bb11eda611c8cb628b4fd318c01a9,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0029,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0029.npz,606d1e859a4dd74a96db85b8ed86f2ceafc20228d6d4e8c95ad144b50f191870,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0029.json,ff29cdbfb4bed76a2b396a816f9e8c25fa5ee01606c5d291b4781c2ebd0dfb3f,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0030,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0030.npz,84a600ae153def773836494c6ff7a6b2a4883fbde8b454ec68986d62c3693fdc,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0030.json,e2e239ab4209b13a7dce25518f6307f2d578815f0382dfe8eb053c41f7ee2f6b,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0031,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0031.npz,3738eea3cc5c67e44e18254851354299f3ab9e52e537f2b99e1c247ea7fcca62,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0031.json,790fc325122a5b474ee5f4e8817b0083aa4dd34a2e88dfeff3b3d9547c09f900,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0032,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0032.npz,62c230d5faff6b5fbbdf80cd0120013c3646180fefa42e3e3d2c76f30c0d2f7a,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0032.json,1d245cf995196e709c04ac65a7cdf9899203d5855d8d67cb1244fe0189d8860a,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0033,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0033.npz,9edec5cd2efdaf76a21e6b23f8365f2cfb844f20d31aa6899056a3e4670eea98,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0033.json,51900b70bf79ad79856b240f26aa6d1173a882c16b000efabcc9985eab8a8ad6,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0034,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0034.npz,c949875b6414f1b5499b7499032d1109326fdf369717b09f0d1c8e02dc33bd19,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0034.json,386e9efbc741c834907c39750f877306bd981576acb9905e0575e92321164a0e,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0035,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0035.npz,266be8746f3e0d27f3097d7b4f802d090946fab2a978d41739ba7d47c8f34d2f,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0035.json,39c5c93750074a8fd14320930dfecc36159e0a18b8b55085de0a6fbb182b4719,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0036,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0036.npz,0f8ae7796b83e5b53b7864376903259832e4a340a9e0a15eec4e3163b8a6a2fe,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0036.json,71693f7deb97a04b8f2267f45308d652808ff0e3395281d513854ff693fa3105,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0037,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0037.npz,1c5353ad6f839355b42b91d2caebe8e6b26180ccfd9daafe5cbe1e043fda41ac,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0037.json,89b3de58f9ec26a7804e7d7f3fb8dc596462b32a3410c8a52de543d591ffb918,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0038,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0038.npz,5e22bc4b2af08d576bd5914417aa291e90ed003da25ea4046159207077d06b57,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0038.json,9f56eb705158b990219707a05ea030c0b9f08a636ddfb65f246f62a43e336b3b,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0039,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0039.npz,79e5d04f3e4793914f1b4723e22e08fdb749490bb5754c3e6139030d5d2541b4,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0039.json,1d443399703ec5b5ae24762e1cb7577ba4c68cd68d746a8f55eccde396c4be10,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0040,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0040.npz,a81b9fc281c011cb45c2df35de6a96e510f0eff0370141157aeded35c8b945e7,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0040.json,7f0a848e38029758ed92e617793be49c2e9e4978ff55d49da6b100bd198fda32,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0041,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0041.npz,e94d77ac13779dd1772289c5fdd0e658762e5f719124e4e40a0d5829da0152c8,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0041.json,8200b8adfa33440d1ef946a4cb63d9b47abc4584904c368b48d7bdfd2352f21a,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0042,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0042.npz,bc3e134152eca59541ce5c43ceca0c91c6c1fc0dda15a3ea810e060772705a5c,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0042.json,c61ca4b2abdc98205215c351faedb752ce451a3dfea67fe70c8ef0c759484be4,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0043,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0043.npz,c11b6840db1b4d67626fe59c720f206b7211226b554604640f422b17d33c48f9,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0043.json,21ccdb05ad721b82b52ad63ba028288171d9170a0e9ec337cada088351c12b93,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0044,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0044.npz,2abde9b1e149bc905371e6535b09490c2875c3845dffb7edc47206bfb1afd032,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0044.json,667f046d787c17cb84a203ed7b3949bbab0ba58fd3dcca61f8ee961f323b036b,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0045,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0045.npz,fe939fc5da6d6def7df14557f41d52290ea801e6250d443c40480fdf34875d61,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0045.json,10391d6073aa96135c7b5fb19d3b02eee46c7bee9cd9f5df3f25823c9ad2d34b,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0046,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0046.npz,e481eb528f715001662b3cdc9c519c7314de35b260ccafa9a3134ac1c5bca2eb,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0046.json,4f663e5d4f28b7ef98ab9dbf9b39d7bcb14c061b65c89df53008b0f59ec92d6d,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0047,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0047.npz,468e04b5e81e354b3b543d7f0162f329543b67fb205c0cceafd6980f824f0632,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0047.json,24bdfaa6cba1fe5ff7d69feca32cd47af4b3534f53340cbc0ebe6b51f3f2e2e3,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0048,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0048.npz,b1cc50361576950f4d99ccd19c1ee8ff32f4095dabc5f7df0c8b2cd1d3486149,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0048.json,2794307b8be317bee4a7baf208a60debea81f18c0a0dbec776f61381eec81ae2,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0049,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0049.npz,c402863665c65c7306001f36de00cb5a4ff2b2362ab80a85b09cea4eb4766fce,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0049.json,584f9170d6555156f69271b686fa5bd35a1f613fa3f44f837bf25245c979b3f3,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0050,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0050.npz,1977a586bebf4b69dd0640756238e197439c3409fa7aacf4d0a391264ae4f5e9,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0050.json,8779b8114afc128b5a5366496f222990eca1ac91b85005b9c309a18a0f5dcdfb,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0051,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0051.npz,068a66e42c1fe1464867e8b86ed2b206bcb8acd9819b827b6d85533c37b9f59d,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0051.json,b62466e64f1f0ccaa833bb4bc5d5690de5cc8bba39ddf3a31911a9b70d4b3fc4,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0052,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0052.npz,90830e175e005d87e9a5d53e0745f225d87fb3128dbafac41cdc8025d474c5a1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0052.json,214eb85d684636a5b96024df19daa4b99b6abffa1a90ffb72b91bf57fc3c731a,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0053,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0053.npz,a270923328bc1628962b0850de675a53b6927ce6d3e531b088287311f1c49f01,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0053.json,c4b2a6d43f53dfece5a08064042eb0e60f39aa6ba93955d7ecd1ef28e30f41ca,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0054,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0054.npz,1dbfb28c066faf834074715d2b76908379bf32285ab72eb089ae83de23646c2e,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0054.json,e52ad47f8d22039843073596a64807b30284876037342819a15101b934fc270b,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0055,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0055.npz,2abc454c36310748f29b104a1763712570d00c563a1a229b2b9d58cfb2de159f,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0055.json,3e77f231a50fc63d370bec40226bbc8bcada5a74b26c910bd49c2b5c6b1b305b,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0056,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0056.npz,55a038e527e23c5789432e128a667ace9af738c06547df9059bda551e5830e72,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0056.json,6c8027873658f5909d43a1b3d85a3431c5d376c45fda1c04f3b7dc7c81c7e5be,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0057,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0057.npz,c1aca701d7914d1d79e51ede0ec4e4f3acce2e1c1dfaa267e7f61d27aef9c558,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0057.json,e928bfa8c68584caf80ee3afda976055e0b74cbed2c9e005dd6a2b0d041153df,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0058,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0058.npz,38dd53a252cd742899bbd0fd18f7a1fc3737d05432f94b6c623a54b6748b0f03,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0058.json,91e8cc90724de5d8a59885d2c19bf7e62bf8d41a4dbb266c8a9f12241a317a99,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0059,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0059.npz,f2a310ed3e7cdbb9afbba3c3eef908ff407f77d44331915ac8fcacf26f1d9816,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0059.json,314a7335f0e27c8b50ec0195f424cef8d12affcff983dc21224aa93705465ace,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0060,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0060.npz,b252b44a3d674c9f34c68b3a9cfb046590f6842862315cdbe95baa2a4319e57f,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0060.json,6cc818dbcea37274ce141cdb01ce0b30591d46fd3c2b0cf0386a2d48750b4140,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0061,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0061.npz,4d5f40189be97aab28b7b2216452075896a4175d801845d5b0b22a80383f834e,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0061.json,b7a722666231a368417dfce090454f0dac1fdafc20d38802c9266113fb2dabdf,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0062,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0062.npz,5e01004bbe98910638e3e3c456000392005abc9e9e51f9dbc32c44650cc02410,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0062.json,c6c3409e920fdef36a817c9671a4d7d0d220288ecc98309b6e98ce9b800d41f3,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN148_4R_PSP_DIV5__Series_5___1__crop_0063,validation,real,PN148_4R_PSP_DIV5__Series_5___1,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0063.npz,0102693c64194d97cadecb25056c306eea404a1d463c44973ec2160f8f67d0dc,../../examples/real_annotation_crops_loo/loo_PSP/PN148_4R_PSP_DIV5__Series_5___1__crop_0063.json,a28f207c9550464e510211302d3b2b6d659f37903453426f66ee4506799cf094,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0000,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_PSP/PN151_4R_CBD_DIV05__Series_3___1__crop_0000.npz,c97407e9499c32b576774cdf3cbd6c6938272f9e28065551f1e243077d6150b4,../../examples/real_annotation_crops_loo/loo_PSP/PN151_4R_CBD_DIV05__Series_3___1__crop_0000.json,b652791ca9c1bc380fab9ff57d58980a25f7f0d99248c00b3cdbfb358a094ae9,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0001,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_PSP/PN151_4R_CBD_DIV05__Series_3___1__crop_0001.npz,6825b9936ac267c89e3e445e48dfe950de1204fa7ec8b630493943437a39e782,../../examples/real_annotation_crops_loo/loo_PSP/PN151_4R_CBD_DIV05__Series_3___1__crop_0001.json,63a26c98de9b6fb5b5349212cdc19733f8c2fdff7d66355c2d4314d6e8273c64,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0002,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_PSP/PN151_4R_CBD_DIV05__Series_3___1__crop_0002.npz,11d0d5c72feed13a4266843615bddf3071dd071f4ad9240d34d0234321bedbc8,../../examples/real_annotation_crops_loo/loo_PSP/PN151_4R_CBD_DIV05__Series_3___1__crop_0002.json,16edb25c77253528263ced3fab7b9c39c55e64e91702d77386942d078ed41e4c,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0003,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_PSP/PN151_4R_CBD_DIV05__Series_3___1__crop_0003.npz,84bcfdf2ddde8d3cb968e2e8ff3e6c82b1b3a2ea3351b4ef845f6b90a7fcc49f,../../examples/real_annotation_crops_loo/loo_PSP/PN151_4R_CBD_DIV05__Series_3___1__crop_0003.json,676f4ee6d0fffab0d44530e95910ecce78e70317f40470913caf26cfe68dfabc,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
PN151_4R_CBD_DIV05__Series_3___1__crop_0004,train,real,PN151_4R_CBD_DIV05__Series_3___1,../../examples/real_annotation_crops_loo/loo_PSP/PN151_4R_CBD_DIV05__Series_3___1__crop_0004.npz,0693249d5545d63914fa19b7dae8117468f2809542dec7dd20cf4adc9e905ae3,../../examples/real_annotation_crops_loo/loo_PSP/PN151_4R_CBD_DIV05__Series_3___1__crop_0004.json,dfbbda4192633808ce29d6d488663208ae9ef1f47c630050b55f9f744015fbf3,real_annotation_crop_0.1.0,real_crop_builder_0.1.0
